id,title,url,average_page_views_per_visit,bounce_rate,has_integration,last_visited,page_views,rank,visits
9680015675487058488,Renovering gulv | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/bygningsreglementets-energikrav/renovering-gulv,1.18,70.74,False,2023-03-31,4700,159,3984
7939750174551135263,Dit elforbrug | Energistyrelsen,https://old.sparenergi.dk/forbruger/el/dit-elforbrug,1.22,58.15,False,2024-05-13,4682,160,3828
6464673750244407652,Log ind | Energistyrelsen,https://sparenergi.dk/login/password,1.32,36.88,False,2023-04-27,4622,161,3497
32729844940194430,Find energimærkningsfirma | Energistyrelsen,https://old.sparenergi.dk/forbruger/vaerktoejer/find-energimaerkningsfirma,1.13,72.47,False,2024-07-18,4570,162,4037
6637640582239080366,Fejl 404 – siden kunne ikke findes | Energistyrelsen,https://sparenergi.dk/privat,1.37,20.83,False,2024-07-18,4507,163,3290
8025496445163149032,Har du spørgsmål til energirenoveringspuljen? | SparEnergi,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-energirenovering/har-du-spoergsmaal,1.17,59.06,False,2024-07-18,4487,164,3831
6461018331696322201,Varm op til at søge tilskud til en varmepumpe | Energistyrelsen,https://sparenergi.dk/varm-op-til-soege-tilskud-til-en-varmepumpe,1.21,7.58,False,2024-07-18,4477,165,3715
598282946026360795,Energi- og CO₂-regnskabet | Energistyrelsen,https://sparenergi.dk/offentlig/vaerktoejer/energi-og-co2-regnskabet,1.28,36.94,False,2023-09-20,4434,166,3453
7462035020389816208,Site under opdatering | Energistyrelsen,https://sparenergi.dk/forbruger/materialer/positivliste-vinduer,1.1,24.87,False,2023-09-25,4418,167,4027
14075081706084976849,Nyt fjernvarmeanlæg,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/nyt-fjernvarmeanlaeg,1.09,81.22,False,2023-09-20,4395,168,4040
7744749444618713720,Solvarmeanlæg til varmt vand,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/solvarmeanlaeg-til-varmt-vand,1.13,77.29,False,2023-04-01,4320,169,3813
16341316484191407208,,https://sparenergi.dk/forbruger/stigende-energipriser/fa-okonomisk-stotte,1.08,8.33,False,2023-03-31,4289,170,3965
2576033065724433020,Lysstofrør og LED-lysrør | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/lysstofror-og-led-lysror,1.11,83.09,False,2023-10-13,4280,171,3846
11080934448629173702,Site under opdatering | Energistyrelsen,https://sparenergi.dk/findfirma/manage-findfirma/licenses-firma,2.28,35.17,False,2023-08-29,4255,172,1869
10226163198071255513,Adgang nægtet | Energistyrelsen,https://old.sparenergi.dk/findfirma/manage-findfirma/licenses-firma,2.12,27.8,False,2024-07-18,4244,173,2000
3864358731743503029,Content | Energistyrelsen,https://sparenergi.dk/admin/content,2.8,6.67,False,2024-07-18,4243,174,1518
6091459841859960469,Tilskud til skift af varme | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/tilskud/sadan-soger-du/tilskud-til-skift-af-varme,1.2,61.36,False,2022-12-28,4180,175,3486
8667662612025873483,Dokumenter til ansøgning om tilskud til varmepumpe,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-en-varmepumpe/dokumenter-til-din-ansoegning,1.37,25.86,False,2024-07-18,4176,176,3051
6283180344674645573,Se din kommunes CO2-udledning og find andre nøgletal.,https://sparenergi.dk/offentlig/energi-og-co2-regnskabet,1.45,34.55,False,2024-07-17,4102,177,2833
7766992793827667853,Dine bygninger | Energistyrelsen,https://sparenergi.dk/peconsumption-management/workplaces,1.97,27.42,False,2023-03-31,4069,178,2068
4661453240908792318,Trænger din bolig til renovering? | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering,1.1,42.81,False,2023-10-06,4022,179,3662
14941698398032198289,Streaming | Energistyrelsen,https://sparenergi.dk/forbruger/el/it-og-elektronik/streaming,1.07,89.49,False,2023-03-31,3898,180,3639
6622301407750917404,Isolering af loft,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-loft,1.11,70.2,False,2024-01-22,3831,181,3445
2687021937663448670,Få gratis og klimavenlig strøm fra solceller,https://sparenergi.dk/privat/skal-du-renovere-din-bolig/faa-gratis-stroem-fra-solceller,1.49,42.9,False,2024-07-18,3815,182,2566
2476180818379197431,Krav til isolering i gulv ved renovering | SparEnergi,https://sparenergi.dk/privat/bygningsreglementets-energikrav/gulvkonstruktion,1.33,59.81,False,2024-07-18,3688,183,2770
114181504718368200,Sådan får du fat i SparEnergi,https://sparenergi.dk/privat/saadan-faar-du-fat-i-os,1.25,40.16,False,2024-07-18,3658,184,2915
17913065179912324249,Varmt vand | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/goer-det-selv-guides/varmt-vand,1.08,75.61,False,2023-03-30,3633,185,3374
3075695510688963335,Page not found | Energistyrelsen,https://sparenergi.dk/har-du-allerede-sogt-tilskud,1.11,13.04,False,2023-06-08,3632,186,3283
6085734570764250497,Tørretumblere | Energistyrelsen,https://sparenergi.dk/forbruger/el/vask-og-rengoering/toerretumblere,1.16,70.9,False,2023-05-18,3588,187,3081
15544346413475117828,Nyt terrændæk,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/nyt-terraendaek,1.12,70.83,False,2023-10-20,3564,188,3189
3836106227674800871,Sådan får du fat i os | Energistyrelsen,https://sparenergi.dk/saadan-faar-du-fat-i-os,1.2,39.19,False,2024-07-18,3518,189,2921
8701239142221274296,Energimærkning af pærer og lamper | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/energimaerkning-af-paerer-og-lamper,1.11,73.22,False,2023-08-07,3483,190,3125
9228940804815796974,"Energimærkning af køleskabe, frysere, køle-/fryseskabe og vinkøleskabe",https://old.sparenergi.dk/forbruger/el/koel-og-frys/energimaerkning-af-koeleskabe-og-frysere,1.1,82.05,False,2024-07-18,3471,191,3154
16870345451623527829,Site under opdatering | Energistyrelsen,https://sparenergi.dk/faa-gratis-hjaelp-og-inspiration,1.19,70.24,False,2024-07-18,3437,192,2891
4565854733183614949,Isolering | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/isolering,1.21,51.52,False,2023-03-31,3284,193,2724
13887109304912146428,Skal du skifte varmeform? | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/tilskud/sadan-soger-du/skal-du-skifte-varmeform,1.14,54.97,False,2023-03-20,3257,194,2851
17845939508083016987,Energimærkning af fjernsyn og computerskærme | Energistyrelsen,https://sparenergi.dk/forbruger/el/tv-og-underholdning/tv-apparater/energimaerkning-af-tv-apparater,1.11,87.5,False,2023-03-31,3235,195,2915
2190507759641662083,Offentlig | Energistyrelsen,https://old.sparenergi.dk/offentlig,1.49,56.12,False,2024-07-17,3197,196,2147
4755153978356727199,Renovering ydervæg | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/bygningsreglementets-energikrav/renovering-ydervaeg,1.15,64.23,False,2023-03-31,3196,197,2777
8003327274562591272,Enfamiliehus | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/bedrebolig,1.33,48.86,False,2024-07-06,3195,198,2400
5954327091300402268,Vinduer | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/vinduer,1.19,47.6,False,2023-03-31,3174,199,2663
9721994909279999551,Cirkulationspumpe | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/goer-det-selv-guides/cirkulationspumpe,1.11,78.54,False,2023-05-11,3140,200,2837
7802560925433978473,Varm op til at søge tilskud til energirenovering,https://sparenergi.dk/privat/varm-op-til-soege-tilskud-til-energirenovering,1.12,4.88,False,2024-07-18,3082,201,2764
1240442224220210223,Energimærkning af vaskemaskiner | Energistyrelsen,https://sparenergi.dk/forbruger/el/vask-og-rengoering/vaskemaskiner/energimaerkning-af-vaskemaskiner,1.13,79.11,False,2023-03-30,3040,202,2679
6657270143512442663,Ny varmtvandsbeholder,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/ny-varmtvandsbeholder,1.1,80.68,False,2023-03-31,3012,203,2737
13899915663575322872,Energimærkning apparater | Energistyrelsen,https://old.sparenergi.dk/forbruger/el/energimaerkning-apparater,1.16,67.38,False,2024-07-02,2965,204,2557
3602966173126719687,Parcelhus 1960-76 | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/bygningsguiden/parcelhus-1960-76,1.25,69.47,False,2023-05-09,2947,205,2357
7429473383607629349,Varm op til at søge tilskud til en varmepumpe | Energistyrelsen,https://sparenergi.dk/varm-op-til-soege-tilskud-til-en-varmepumpe?auHash=oYXx9P5B41afgG6SvSYhv68zQGxd0EsDaj58_hiUgJ4,78.84,33.33,False,2023-08-14,2917,206,37
18221557035111186569,VEG-virksomheder,https://old.sparenergi.dk/forbruger/vaerktoejer/ve-virksomheder,1.27,52.84,False,2024-07-18,2889,207,2266
11999999589558121150,LED | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/led,1.15,75.91,False,2023-05-15,2881,208,2509
16941849122874613400,Tilskud til udskiftning af varmekilder i virksomhed | SparEnergi,https://sparenergi.dk/erhverv/kedelberegner,2.11,42.0,False,2024-07-18,2824,209,1339
17743991065691280026,Dæmpning | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/daempning,1.1,80.86,False,2023-03-30,2791,210,2543
17511626363920456692,Har du spørgsmål?,https://sparenergi.dk/privat/har-du-spoergsmaal,1.1,12.31,False,2024-07-18,2771,211,2517
335405915263889575,Page not found | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/bygningsreglementets-energikrav/rentabilitet-i-bygningsreglementet,1.17,68.2,False,2024-07-18,2753,212,2351
5873354772860379926,Isolering af sokkel,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-sokkel,1.11,83.59,False,2023-03-31,2694,213,2433
11829008276884849840,Ventilationsanlæg med varmegenvinding,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/ventilationsanlaeg-med-varmegenvinding,1.1,73.52,False,2023-03-31,2691,214,2457
4998969481816500702,Gode råd til køb | Energistyrelsen,https://sparenergi.dk/forbruger/el/koel-og-frys/gode-raad-til-koeb,1.16,66.67,False,2023-03-31,2682,215,2321
1230270942961778061,Materialer - Sparenergi.dk,https://sparenergi.dk/forbruger/materialer,1.16,67.87,False,2023-06-02,2678,216,2313
584309057560337283,Min side | Energistyrelsen,https://old.sparenergi.dk/user-registered/my-page,1.42,6.2,False,2024-07-18,2677,217,1880
13269803448281200313,Lyskæder | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/lyskaeder,1.09,86.11,False,2023-03-27,2676,218,2461
14844484572412470600,Skift til fjernvarme og spar penge på varmeregningen,https://sparenergi.dk/privat/tid-til-skifte-varmetype/skift-til-fjernvarme,1.26,49.33,False,2024-07-18,2666,219,2123
9491394147324834513,,https://old.sparenergi.dk/forbruger/vaerktoejer/ny-varme,1.13,39.29,False,2024-07-10,2663,220,2348
3970294803635341849,Tilskud | Energistyrelsen,https://sparenergi.dk/offentlig/vaerktojer/tilskud,1.17,59.87,False,2023-09-02,2659,221,2263
2987445172339278921,Nye radiatorventiler,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/nye-radiatorventiler,1.1,86.32,False,2023-03-30,2637,222,2408
16095647977590498415,Fejl 404 – siden kunne ikke findes | Energistyrelsen,https://sparenergi.dk/sites/forbruger.dk/files/contents/publication/ansoegervejledning-til-bygningspuljen/ansoegningsvejledning_21032022.pdf,1.09,51.02,False,2023-03-21,2610,223,2388
16300973952799319545,Brug af indhold på SparEnergi | Energistyrelsen,https://sparenergi.dk/brug-af-indhold-paa-sparenergi,1.14,63.11,False,2023-04-24,2598,224,2269
1507753473113826042,Vælg varmepumpemodel | SparEnergi.dk,https://sparenergi.dk/tid-til-skifte-varmetype/vaelg-den-rette-varmepumpemodel,1.27,41.09,False,2024-07-18,2592,225,2045
4115378208728325997,De helt grønne husejere | Energistyrelsen,https://sparenergi.dk/forbruger/de-helt-groenne-husejere,1.57,55.56,False,2023-03-27,2585,226,1643
8183266597521343722,Min side | Energistyrelsen,https://sparenergi.dk/user-registered/my-page,1.37,5.56,False,2023-03-31,2581,227,1885
11205858680947845640,| Energistyrelsen,https://sparenergi.dk/tilskud-til-led?destination=/erhverv/belysningsberegner%23module-13,1.68,20.15,False,2024-07-15,2575,228,1535
813561777337991458,Overvejer du at renovere din bolig?,https://sparenergi.dk/privat/overvejer-du-renovere-din-bolig,1.49,20.82,False,2023-10-23,2571,229,1730
14827479338915657986,Vælg varmepumpetype | SparEnergi.dk,https://sparenergi.dk/tid-til-skifte-varmetype/hvilken-type-varmepumpe-skal-du-vaelge,1.21,40.41,False,2024-07-12,2548,230,2105
1166365839395018827,Spar energi i dit sommerhus | SparEnergi,https://sparenergi.dk/privat/spar-energi-i-dit-sommerhus,1.2,74.13,False,2024-07-18,2534,231,2118
14692160296510728067,,https://sparenergi.dk/sites/forbruger.dk/files/contents/publication/tro-og-loveerklaering-ved-ansoegning-om-tilskud/ansoegererklaering_08-2022.docx,1.31,40.0,False,2023-08-08,2494,232,1897
11339337620889069267,Døre og vinduer | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktojer/guides-og-tjeklister/dore-og-vinduer,1.11,78.99,False,2023-03-31,2462,233,2227
3160549213653255353,Nedlæg krybekælderen,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/nedlaeg-krybekaelderen,1.11,78.58,False,2023-10-10,2443,234,2208
11770085583146787155,Energimærkning af opvaskemaskiner | Energistyrelsen,https://sparenergi.dk/forbruger/el/madlavning/energimaerkning-af-opvaskemaskiner,1.15,76.12,False,2024-07-15,2440,235,2125
12396598126129193464,,https://old.sparenergi.dk/forbruger,1.55,3.57,False,2024-07-01,2438,236,1568
7904281163155928592,Drift og vedligehold af varmepumpe | Energistyrelsen,https://sparenergi.dk/forbruger/varme/varmepumper-temaside/drift-og-vedligehold-af-varmepumpe,1.13,80.14,False,2023-03-31,2389,237,2119
10177596079403985605,Håndværkerlisten | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/haandvaerkerlisten,1.27,79.97,False,2024-07-13,2379,238,1879
10329647682555672925,Our energy agreement | Energistyrelsen,https://sparenergi.dk/vores-energiaftale/profil-data?destination=/%23module-820,1.87,45.16,False,2024-07-18,2355,239,1261
1500215235200387121,Skift til LED | Energistyrelsen,https://sparenergi.dk/erhverv/vaaerktoejer/skift-til-led,1.2,80.2,False,2023-09-25,2352,240,1959
8781443387403434854,Rørisolering | Energistyrelsen,https://old.sparenergi.dk/forbruger/vaerktojer/guides-og-tjeklister/rorisolering,1.07,77.93,False,2024-07-18,2322,241,2161
3110089037135351754,Støvsugere | Energistyrelsen,https://sparenergi.dk/forbruger/el/vask-og-rengoering/stoevsugere,1.06,93.52,False,2023-08-23,2318,242,2190
671357221089454611,Luft til vand-varmepumper | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/bygningsreglementets-energikrav/installationer/luft-til-vand-varmepumper,1.14,77.3,False,2023-03-31,2316,243,2025
8581457264058305575,Site under opdatering | Energistyrelsen,https://sparenergi.dk/tid-til-skifte-varmetype/find-varmepumpeinstallatoer,1.35,52.37,False,2024-07-16,2291,244,1697
15031765183318058712,Spar på energien til varmt vand,https://sparenergi.dk/privat/spar-energi-i-hverdagen/spar-paa-energien-til-varmt-vand,1.13,81.5,False,2024-07-18,2284,245,2018
10181038875351760317,Kampagnefilm Energisparekampagne,https://old.sparenergi.dk/forbruger/sparerad-til-hjemmet/kampagnefilm-energisparekampagne,1.12,91.11,False,2024-04-17,2278,246,2035
5113316058434844091,Energimærkning af varmepumper | Energistyrelsen,https://sparenergi.dk/forbruger/varme/varmepumper/energimaerkning-af-varmepumper,1.14,56.74,False,2023-10-17,2267,247,1996
12544666552318802835,Offentligt Energiforbrug | Energistyrelsen,https://old.sparenergi.dk/offentlig/vaerktoejer/offentligt-energiforbrug,1.46,20.57,False,2024-07-13,2260,248,1547
10378023942195753368,Erhvervspuljen: Vejledning til ansøgning,https://sparenergi.dk/forbruger/materialer/erhvervspuljen-vejledning-til-ansogning,1.12,46.78,False,2023-04-25,2247,249,2006
17240388233030433631,"Isolering af tung ydervæg, indefra",https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-tung-ydervaeg-indefra,1.08,83.58,False,2023-04-06,2232,250,2058
10882744695379831620,Ydervægge,https://sparenergi.dk/privat/bygningsreglementets-energikrav/ydervaegge,1.28,58.23,False,2024-07-01,2225,251,1744
13252431221190034913,Isoleringskrav for tag eller tagetage | SparEnergi,https://sparenergi.dk/privat/bygningsreglementets-energikrav/tag-eller-tagetage,1.26,55.93,False,2024-07-18,2221,252,1761
13949099259212867624,Energimærkning af ovne | Energistyrelsen,https://sparenergi.dk/forbruger/el/madlavning/energimaerkning-af-ovne,1.11,86.37,False,2023-03-30,2199,253,1974
15033256620717736443,Elforbrugsregner | Energistyrelsen,https://sparenergi.dk/electricity-consumption?destination=/privat/elforbrugsberegner%23module-7369&no_cookie=1,1.34,38.02,False,2024-07-14,2179,254,1630
11062895441022091432,Solvarmeanlæg til varmt vand og varme,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/solvarmeanlaeg-til-varmt-vand-og-varme,1.12,69.72,False,2023-05-29,2166,255,1942
1445090166109094086,,https://sparenergi.dk/forbruger/varme/varmepumper/valg-af-varmepumpe,1.1,0.0,False,2023-03-30,2161,256,1960
9253457694767003450,Vælg den rette varmepumpemodel,https://sparenergi.dk/privat/tid-til-skifte-varmetype/vaelg-den-rette-varmepumpemodel,1.67,40.35,False,2024-05-24,2144,257,1281
16610285710577382728,Fra termorude til energirude,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/fra-termorude-til-energirude,1.14,75.65,False,2023-03-31,2139,258,1879
3002367705960214539,Energimærkning af tørretumblere | Energistyrelsen,https://sparenergi.dk/forbruger/el/vask-og-rengoering/toerretumblere/koeb-af-toerretumblere/energimaerkning-af,1.15,80.35,False,2023-03-30,2129,259,1850
7445524598645437241,Spareråd til hjemmet,https://old.sparenergi.dk/forbruger/sparerad-til-hjemmet,1.16,60.93,False,2024-07-16,2129,260,1829
15724876663498369259,Udskift dine gamle vinduer | SparEnergi,https://sparenergi.dk/privat/skal-du-renovere-din-bolig/udskift-dine-gamle-vinduer,1.33,61.09,False,2024-07-18,2116,261,1591
10256927949299993697,,https://sparenergi.dk/forbruger/varme/varmepumper/varmepumper-paa-abonnement,1.1,21.43,False,2023-03-16,2104,262,1921
10311178755883886349,Spørgsmål til Varmepumpepuljen,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-en-varmepumpe/faq-varmepumpepulje,1.15,64.44,False,2024-07-18,2062,263,1786
18205929496546829013,Site under opdatering | Energistyrelsen,https://sparenergi.dk/offentlig/vaerktoejer/offentligt-energiforbrug,1.26,45.72,False,2023-09-14,2051,264,1625
9066238213679807912,Materialer og indhold til SparEnergis partnere,https://sparenergi.dk/partner,1.29,45.19,False,2024-07-18,2045,265,1587
17295245737540260114,| Energistyrelsen,https://sparenergi.dk/udskiftning-af-br%C3%A6ndselskedel?destination=/erhverv/smaa-kedler-beregner%23module-12,1.48,33.01,False,2024-07-02,2026,266,1369
15232879410841589988,Fjernvarme | Energistyrelsen,https://old.sparenergi.dk/forbruger/varme/fjernvarme,1.14,59.27,False,2024-07-09,2024,267,1780
17154602310630484352,Materialer - Sparenergi.dk,https://old.sparenergi.dk/forbruger/materialer,1.49,47.29,False,2024-07-18,2013,268,1349
11654502515720817732,Vaskeråd | Energistyrelsen,https://sparenergi.dk/forbruger/el/vask-og-rengoring/vaskemaskiner/vaskerad,1.12,64.44,False,2023-04-19,1990,269,1779
18440962296923824528,"Isolering af tag med høj rejsning, indefra",https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/isolering-af-tag-med-hoej-rejsning-indefra,1.13,71.44,False,2023-04-08,1979,270,1745
7167926372348148715,Energi- og CO₂-regnskabet | Energistyrelsen,https://old.sparenergi.dk/offentlig/vaerktoejer/energi-og-co2-regnskabet,1.34,34.84,False,2024-07-16,1970,271,1467
981973586378269300,Fejl 404 – siden kunne ikke findes | Energistyrelsen,https://sparenergi.dk/sites/forbruger.dk/files/contents/publication/positivliste-vinduer/2022-03-29_vindues-_og_forsatssystemer_med_tilskud_fra_bygningspuljen.pdf,1.11,59.15,False,2023-03-17,1953,272,1766
14864407704232702391,Find en rådgiver | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/bedrebolig/find-en-raadgiver,1.21,79.44,False,2024-07-16,1938,273,1607
2713284761578461091,Renovering | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/renovering,1.18,33.13,False,2023-03-22,1911,274,1625
17801228842665362680,"Varmepumper, som en VE-godkendt virksomhed kan installere",https://sparenergi.dk/privat/tid-til-skifte-varmetype/varmepumper-som-en-ve-godkendt-virksomhed-kan-installere,1.24,51.62,False,2024-07-17,1909,275,1540
5558044768914354427,Om vandforbrug | Energistyrelsen,https://sparenergi.dk/offentlig/bygninger/forbrug/om-vandforbrug,1.08,90.77,False,2023-03-31,1899,276,1752
3933684447959918371,,https://sparenergi.dk/sites/forbruger.dk/files/img/Boligen/Tilskud/faktura_varmepumpe_eksempel.pdf,1.1,68.0,False,2023-08-16,1898,277,1724
11291406981731223515,Vores energiaftale | Energistyrelsen,https://sparenergi.dk/vores-energiaftale/profil-data?destination=/spar-energi-paa-din-maade&permission=1,2.35,42.31,False,2023-08-24,1877,278,799
2302209339059526626,Styring af lys | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/styring-af-lys,1.14,72.69,False,2023-03-30,1875,279,1642
18265398876776268678,Se webinar og få rådgivning om Energirenoveringspuljen,https://sparenergi.dk/privat/webinar-om-energirenoveringspuljen,1.15,46.9,False,2024-07-18,1875,280,1629
14503369173167134206,Find bygningens energimærke | Energistyrelsen,https://old.sparenergi.dk/offentlig/vaerktoejer/find-bygningens-energimaerke,1.18,81.67,False,2024-07-18,1868,281,1579
14880522332515442371,Spar energi i dit hus | Energistyrelsen,https://old.sparenergi.dk/forbruger/spar-energi-i-dit-hus,1.14,56.84,False,2024-07-15,1848,282,1620
16998653224607915884,Webinar om Varmepumpepuljen,https://sparenergi.dk/soeg-tilskud/varm-op-til-soege-tilskud-til-en-varmepumpe/webinar,1.17,71.42,False,2024-02-26,1845,283,1576
2971126626746542822,"Om ""Find dit energimærke"" | Energistyrelsen",https://sparenergi.dk/forbruger/boligen/energimaerkning-boliger/om-find-dit-energimaerke,1.13,31.64,False,2023-08-24,1840,284,1635
9823067763430256510,Adgang nægtet | Energistyrelsen,https://old.sparenergi.dk/forbruger/energibarometeret,1.29,77.91,False,2024-07-18,1840,285,1425
2111311578508230182,Små kedler beregner | Energistyrelsen,https://ny.sparenergi.dk/smaa-kedler-beregner,2.92,23.53,False,2023-06-19,1837,286,630
7653704088931205818,Sparepærer | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/sparepaerer,1.13,68.09,False,2023-03-29,1827,287,1622
17548323804547734475,Site under opdatering | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/boligventilationsvarmepumpe,1.1,79.28,False,2023-08-29,1820,288,1648
6747293351226049221,Håndværkerlisten | Energistyrelsen,https://old.sparenergi.dk/forbruger/vaerktoejer/haandvaerkerlisten,1.42,76.95,False,2024-07-18,1813,289,1281
3183430494351452042,Renovering af lejligheder | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/renovering/renover-dit-hus-eller-din-lejlighed/renovering-af-lejligheder,1.11,85.13,False,2023-03-31,1804,290,1624
3751103246169742492,"Om ""Find dit energimærke"" | Energistyrelsen",https://old.sparenergi.dk/forbruger/boligen/energimaerkning-boliger/om-find-dit-energimaerke,1.12,14.29,False,2024-07-17,1800,291,1608
2782406380571747903,Ydervægge | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktojer/guides-og-tjeklister/ydervaegge,1.1,80.33,False,2023-03-29,1782,292,1614
7497820282452019905,Varm op til at søge tilskud til energirenovering,https://sparenergi.dk/privat/soeg-tilskud/varm-op-til-soege-tilskud-til-energirenovering?auHash=CG08N0VTOJj5pnDeq5KxbaAKQry11Q1Ndkvyjw43fKc,118.8,20.0,False,2023-09-21,1782,293,15
15467932110479889329,Brevsprække | Energistyrelsen,https://sparenergi.dk/forbruger/vaerktoejer/goer-det-selv-guides/brevspraekke,1.1,88.31,False,2023-03-30,1779,294,1623
14913699405391332822,Biobrændsel | Energistyrelsen,https://sparenergi.dk/forbruger/varme/biobraendsel,1.14,80.35,False,2023-03-27,1779,295,1554
1095673277250896789,Elvarme | Energistyrelsen,https://old.sparenergi.dk/forbruger/varme/elvarme,1.09,67.4,False,2024-07-17,1775,296,1628
15752631202326589644,Erhverv | Energistyrelsen,https://www.sparenergi.dk/erhverv,1.28,18.87,False,2024-07-18,1767,297,1385
6664301197789625970,Parcelhus 1960-76 | Energistyrelsen,https://old.sparenergi.dk/forbruger/vaerktoejer/bygningsguiden/parcelhus-1960-76,1.21,63.92,False,2024-07-16,1762,298,1459
17657853141540853663,Fejl 404 – siden kunne ikke findes | Energistyrelsen,https://sparenergi.dk/forbruer/vaerktoejer/tilskudsberegner,1.39,27.46,False,2022-11-08,1760,299,1269
14580305507231938208,Træpiller | Energistyrelsen,https://sparenergi.dk/forbruger/varme/traepiller,1.14,73.73,False,2023-03-31,1742,300,1533
1593969498717333373,Få styr på cirkulationspumpen og undgå spild af penge og strøm,https://sparenergi.dk/privat/spar-energi-i-hverdagen/cirkulationspumpe,1.41,61.81,False,2024-07-18,1742,301,1238
2753049755671083192,Variable elpriser | SparEnergi.dk,https://sparenergi.dk/spar-energi-i-hverdagen/brug-stroemmen-naar-den-er-billigst,1.22,73.53,False,2024-07-03,1735,302,1427
9882348872325963043,Din elpris | Energistyrelsen,https://old.sparenergi.dk/forbruger/el/din-elpris,1.15,56.0,False,2024-06-28,1719,303,1490
7530409665951541854,Isoler skråvægge og loft til kip,https://sparenergi.dk/privat/skal-du-renovere-din-bolig/isoler-skraavaegge-og-loft-til-kip,1.19,72.83,False,2024-07-18,1713,304,1439
4746931959239616299,Hulmursisolering,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/hulmursisolering,1.12,80.11,False,2023-04-28,1698,305,1513
4080091888661591941,Isolering af gulv | Energistyrelsen,https://sparenergi.dk/forbruger/boligen/isolering/isolering-af-gulv,1.17,36.92,False,2023-03-31,1693,306,1450
7037174697558072501,Gode råd til brug | Energistyrelsen,https://sparenergi.dk/forbruger/el/koel-og-frys/gode-raad-til-brug,1.11,78.77,False,2023-03-30,1677,307,1505
11257177281838314409,Belysningsberegner | Energistyrelsen,https://ny.sparenergi.dk/belysningsberegner,2.94,29.57,False,2023-06-19,1674,308,570
12702043971029966925,Fundament og kælder | Energistyrelsen,https://old.sparenergi.dk/forbruger/vaerktoejer/bygningsguiden/parcelhus-1960-76/fundament-og-kaelder,1.11,77.14,False,2024-07-18,1670,309,1502
13953394871011684663,Halogenpærer | Energistyrelsen,https://sparenergi.dk/forbruger/el/belysning/halogenpaerer,1.14,71.18,False,2023-03-30,1657,310,1459
415246811529162063,,https://sparenergi.dk/raadgivningen,1.07,0.0,False,2024-07-18,1655,311,1549
4478509123450943303,National energisparekampagne | Energistyrelsen,https://sparenergi.dk/partner/national-energisparekampagne,1.18,26.01,False,2023-03-30,1643,312,1393
9260967497777077171,Styring af cirkulationspumpe til varmt vand,https://sparenergi.dk/forbruger/vaerktoejer/energiloesninger/styring-af-cirkulationspumpe-til-varmt-vand,1.13,79.96,False,2023-03-31,1642,313,1453
